,c_a,unit,scp,station,line_name,division,date,time,description,entries,exits
211,A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,749810,1194635
212,A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,749821,1194701
213,A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,749851,1194884
214,A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,749928,1195030
215,A011,R080,01-00-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,750016,1195246
216,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,760356,1375087
217,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,760366,1375099
218,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,760373,1375172
219,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,760402,1375334
220,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,760476,1375492
221,A011,R080,01-00-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,760556,1375718
222,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,1139213,1264058
223,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,1139227,1264074
224,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,1139239,1264152
225,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,1139276,1264344
226,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,1139357,1264510
227,A011,R080,01-00-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,1139485,1264722
228,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,4427884,3184094
229,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,4427930,3184116
230,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,4427987,3184282
231,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,4428144,3184545
232,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,4428371,3184749
233,A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,4428717,3184953
234,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,885580377,489503400
235,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,885580364,489503386
236,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,885580356,489503226
237,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,885580339,489502944
238,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,885580263,489502703
239,A011,R080,01-03-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,885580174,489502531
240,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,113665,133877
241,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,113686,133885
242,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,113700,133951
243,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,113736,134101
244,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,113820,134249
245,A011,R080,01-03-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,113932,134386
246,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,97415,93290
247,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,97423,93311
248,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,97430,93367
249,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,97461,93508
250,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,97541,93661
251,A011,R080,01-03-02,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,97652,93840
252,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,12699,57109
253,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,12701,57126
254,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,12702,57181
255,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,12715,57326
256,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,12751,57525
257,A011,R080,01-03-03,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,12819,57694
258,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,34134,34987
259,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,34139,34998
260,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,34152,35037
261,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,34200,35152
262,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,34317,35237
263,A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,34471,35320
264,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,458850,0
265,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,458850,0
266,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,458850,0
267,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,458850,0
268,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,458850,0
269,A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,458850,0
270,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,0,56
271,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,0,56
272,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,0,56
273,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,0,56
274,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,0,56
275,A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,0,56
276,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,6266770,39089654
277,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,6266776,39089693
278,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,6266778,39089888
279,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,6266791,39090229
280,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,6266824,39090599
281,A013,R081,01-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,6266868,39091136
282,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,5264645,5980612
283,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,5264645,5980612
284,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,5264645,5980612
285,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,5264647,5980618
286,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,5264647,5980618
287,A013,R081,01-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,5264647,5980618
288,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,6533402,3391638
289,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,6533410,3391642
290,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,6533419,3391663
291,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,6533444,3391692
292,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,6533531,3391726
293,A013,R081,01-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,6533618,3391777
294,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,6234019,2748568
295,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,6234024,2748575
296,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,6234031,2748597
297,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,6234054,2748610
298,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,6234111,2748635
299,A013,R081,01-03-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,6234188,2748662
300,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,1243,0
301,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,1243,0
302,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,1243,0
303,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,1243,0
304,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,1243,0
305,A013,R081,01-05-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,1243,0
306,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,0,704
307,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,0,704
308,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,0,704
309,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,0,704
310,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,0,704
311,A013,R081,01-05-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,0,704
312,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,363822,237694
313,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,363830,237697
314,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,363835,237723
315,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,363855,237745
316,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,363888,237775
317,A013,R081,01-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,363947,237812
318,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,12708,4849
319,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,12721,4849
320,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,12725,4879
321,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,12759,4903
322,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,12815,4935
323,A013,R081,01-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,12920,4959
324,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,644457,255357
325,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,644476,255360
326,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,644491,255384
327,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,644536,255412
328,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,644644,255448
329,A013,R081,01-06-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,644807,255479
330,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,19348,10413
331,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,19370,10415
332,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,19382,10456
333,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,19423,10508
334,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,19551,10566
335,A014,R081,02-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,19740,10623
336,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,6959644,3623269
337,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,6959647,3623280
338,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,6959656,3623329
339,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,6959684,3623372
340,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,6959750,3623474
341,A014,R081,02-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,6959843,3623586
342,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,1610971,3264948
343,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,1610975,3264960
344,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,1610977,3265071
345,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,1610989,3265262
346,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,1611020,3265446
347,A014,R081,02-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,1611090,3265645
348,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,634497,2780599
349,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,634498,2780605
350,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,634498,2780609
351,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,634498,2780624
352,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,634499,2780685
353,A014,R081,02-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,634505,2780799
354,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,35605,51679003
355,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,35607,51679014
356,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,35607,51679024
357,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,35607,51679062
358,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,35608,51679155
359,A014,R081,02-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,35608,51679343
360,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,13139449,4333585
361,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,13139457,4333586
362,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,13139468,4333618
363,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,13139552,4333675
364,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,13139683,4333731
365,A015,R081,00-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,13139842,4333791
366,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,1192979,254900
367,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,1192989,254900
368,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,1193003,254923
369,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,1193073,254946
370,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,1193166,254980
371,A015,R081,00-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,1193292,255003
372,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,30543,7954
373,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,30549,7956
374,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,30560,7970
375,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,30623,7989
376,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,30731,8022
377,A015,R081,00-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,30860,8040
378,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,9174291,3937884
379,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,9174301,3937885
380,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,9174302,3937903
381,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,9174341,3937924
382,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,9174424,3937949
383,A015,R081,00-00-03,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,9174517,3937965
384,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,7586289,9481506
385,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,7586306,9481513
386,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,7586319,9481561
387,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,7586357,9481635
388,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,7586436,9481695
389,A015,R081,00-03-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,7586534,9481786
390,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,237156,660773
391,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,237174,660794
392,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,237187,660958
393,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,237223,661229
394,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,237285,661455
395,A015,R081,00-03-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,237354,661667
396,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,4103563,5153325
397,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,4103578,5153337
398,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,4103582,5153530
399,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,4103626,5153809
400,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,4103696,5153977
401,A016,R081,03-00-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,4103795,5154168
402,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,6043807,2242687
403,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,6043831,2242690
404,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,6043845,2242741
405,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,6043910,2242839
406,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,6044046,2242884
407,A016,R081,03-00-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,6044170,2242958
408,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,15474992,4608789
409,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,15475004,4608794
410,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,15475028,4608852
411,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,15475166,4608930
412,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,15475352,4608962
413,A016,R081,03-00-02,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,15475597,4608989
414,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,1360423,525112
415,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,1360428,525114
416,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,1360428,525122
417,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,1360452,525133
418,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,1360463,525140
419,A016,R081,03-06-00,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,1360477,525144
420,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,32986,53108
421,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,32988,53109
422,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,32988,53116
423,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,32999,53137
424,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,16:00:00,REGULAR,33003,53143
425,A016,R081,03-06-01,49 ST,NQRW,BMT,2021-08-20T00:00:00.000,20:00:00,REGULAR,33014,53147
426,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,2021-08-20T00:00:00.000,00:00:00,REGULAR,10075003,12678303
427,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,2021-08-20T00:00:00.000,04:00:00,REGULAR,10075027,12678327
428,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,2021-08-20T00:00:00.000,08:00:00,REGULAR,10075138,12678496
429,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,2021-08-20T00:00:00.000,12:00:00,REGULAR,10075332,12679192
