"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-01","0.79","0.0","0.0",,"56","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-02","0.04","0.0","0.0",,"59","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-03","0.00","0.0","0.0",,"37","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-04","0.00","0.0","0.0",,"34","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-05","0.23","0.0","0.0",,"47","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-06","0.00","0.0","0.0",,"41","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-07","0.38","5.8","5.9",,"34","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-08","0.00","0.0","3.1",,"30","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-09","0.10","0.0","3.1",,"40","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-10","0.00","0.0","0.0",,"40","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-11","0.00","0.0","0.0",,"24","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-12","0.00","0.0","0.0",,"40","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-13","0.00","0.0","0.0",,"48","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-14","0.00","0.0","0.0",,"43","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-15","0.00","0.0","0.0",,"21","10"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-16","0.37","0.8","0.0",,"37","10"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-17","1.16","0.0","0.0",,"44","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-18","0.00","0.0","0.0",,"36","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-19","0.00","0.0","0.0",,"49","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-20","0.30","0.0","0.0",,"46","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-21","0.00","0.0","0.0",,"22","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-22","0.00","0.0","0.0",,"29","13"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-23","0.02","0.2","0.0",,"37","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-24","0.00","0.0","0.0",,"36","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-25","0.00","0.0","0.0",,"42","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-26","0.00","0.0","0.0",,"28","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-27","0.00","0.0","0.0",,"32","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-28","0.13","1.2","0.0",,"32","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-29","0.77","7.3","5.9",,"29","12"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-30","0.00","0.0","7.1",,"26","12"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-31","0.00","0.0","5.9",,"31","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-01","0.00","0.0","5.9",,"36","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-02","0.00","0.0","3.9",,"47","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-03","0.42","0.0","2.0",,"52","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-04","0.72","0.0","0.0",,"57","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-05","0.00","0.0","0.0",,"27","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-06","0.00","0.0","0.0",,"30","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-07","0.15","0.0","0.0",,"37","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-08","0.07","0.0","0.0",,"45","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-09","0.00","0.0","0.0",,"46","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-10","0.00","0.0","0.0",,"54","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-11","0.00","0.0","0.0",,"57","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-12","0.00","0.0","0.0",,"59","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-13","0.23","1.6","1.2",,"42","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-14","0.00","0.0","1.2",,"25","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-15","0.00","0.0","0.0",,"30","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-16","0.00","0.0","0.0",,"49","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-17","0.31","0.0","0.0",,"68","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-18","0.33","0.0","0.0",,"63","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-19","0.00","0.0","0.0",,"40","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-20","0.00","0.0","0.0",,"36","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-21","0.00","0.0","0.0",,"55","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-22","0.26","0.0","0.0",,"61","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-23","0.00","0.0","0.0",,"68","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-24","0.00","0.0","0.0",,"35","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-25","0.74","0.4","0.0",,"41","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-26","0.00","0.0","0.0",,"37","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-27","0.00","0.0","0.0",,"48","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-28","0.00","0.0","0.0",,"36","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-01","0.00","0.0","0.0",,"48","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-02","0.00","0.0","0.0",,"52","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-03","0.03","0.0","0.0",,"48","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-04","0.00","0.0","0.0",,"37","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-05","0.00","0.0","0.0",,"46","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-06","0.06","0.0","0.0",,"68","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-07","0.03","0.0","0.0",,"74","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-08","0.00","0.0","0.0",,"50","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-09","0.56","0.4","0.0",,"41","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-10","0.00","0.0","0.0",,"51","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-11","0.00","0.0","0.0",,"55","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-12","0.50","0.0","0.0",,"48","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-13","0.00","0.0","0.0",,"35","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-14","0.00","0.0","0.0",,"56","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-15","0.00","0.0","0.0",,"68","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-16","0.00","0.0","0.0",,"67","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-17","0.08","0.0","0.0",,"53","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-18","0.00","0.0","0.0",,"74","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-19","0.05","0.0","0.0",,"70","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-20","0.00","0.0","0.0",,"61","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-21","0.00","0.0","0.0",,"62","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-22","0.00","0.0","0.0",,"58","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-23","0.06","0.0","0.0",,"49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-24","0.93","0.0","0.0",,"47","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-25","0.02","0.0","0.0",,"60","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-26","0.00","0.0","0.0",,"53","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-27","0.00","0.0","0.0",,"46","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-28","0.00","0.0","0.0",,"33","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-29","0.00","0.0","0.0",,"38","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-30","0.00","0.0","0.0",,"47","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-31","0.07","0.0","0.0",,"66","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-01","0.28","0.0","0.0",,"61","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-02","0.00","0.0","0.0",,"54","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-03","0.12","0.0","0.0",,"48","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-04","0.00","0.0","0.0",,"54","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-05","0.04","0.0","0.0",,"57","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-06","0.45","0.0","0.0",,"53","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-07","1.12","0.0","0.0",,"54","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-08","0.03","0.0","0.0",,"65","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-09","0.05","0.0","0.0",,"55","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-10","0.00","0.0","0.0",,"50","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-11","0.00","0.0","0.0",,"61","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-12","0.07","0.0","0.0",,"72","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-13","0.00","0.0","0.0",,"71","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-14","0.06","0.0","0.0",,"79","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-15","0.00","0.0","0.0",,"70","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-16","0.20","0.0","0.0",,"73","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-17","0.00","0.0","0.0",,"51","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-18","0.85","0.0","0.0",,"54","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-19","1.24","0.0","0.0",,"50","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-20","0.00","0.0","0.0",,"60","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-21","0.00","0.0","0.0",,"59","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-22","0.00","0.0","0.0",,"70","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-23","0.00","0.0","0.0",,"65","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-24","0.00","0.0","0.0",,"63","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-25","0.00","0.0","0.0",,"58","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-26","0.02","0.0","0.0",,"60","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-27","0.00","0.0","0.0",,"58","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-28","0.00","0.0","0.0",,"58","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-29","0.00","0.0","0.0",,"63","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-30","0.00","0.0","0.0",,"68","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-01","0.00","0.0","0.0",,"69","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-02","0.23","0.0","0.0",,"56","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-03","0.00","0.0","0.0",,"62","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-04","0.08","0.0","0.0",,"65","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-05","0.00","0.0","0.0",,"74","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-06","0.69","0.0","0.0",,"61","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-07","0.92","0.0","0.0",,"50","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-08","0.00","0.0","0.0",,"58","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-09","0.00","0.0","0.0",,"70","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-10","0.00","0.0","0.0",,"73","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-11","0.00","0.0","0.0",,"75","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-12","0.00","0.0","0.0",,"75","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-13","0.03","0.0","0.0",,"72","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-14","0.22","0.0","0.0",,"72","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-15","0.10","0.0","0.0",,"76","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-16","0.12","0.0","0.0",,"75","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-17","0.00","0.0","0.0",,"77","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-18","0.01","0.0","0.0",,"72","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-19","0.73","0.0","0.0",,"66","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-20","0.40","0.0","0.0",,"69","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-21","0.00","0.0","0.0",,"90","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-22","0.00","0.0","0.0",,"89","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-23","0.00","0.0","0.0",,"73","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-24","0.00","0.0","0.0",,"67","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-25","0.00","0.0","0.0",,"70","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-26","0.00","0.0","0.0",,"70","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-27","0.27","0.0","0.0",,"80","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-28","0.72","0.0","0.0",,"74","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-29","0.00","0.0","0.0",,"77","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-30","0.00","0.0","0.0",,"84","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-31","0.00","0.0","0.0",,"93","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-01","0.71","0.0","0.0",,"72","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-02","0.45","0.0","0.0",,"79","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-03","0.00","0.0","0.0",,"76","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-04","0.00","0.0","0.0",,"80","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-05","0.00","0.0","0.0",,"77","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-06","0.00","0.0","0.0",,"80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-07","0.08","0.0","0.0",,"78","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-08","0.03","0.0","0.0",,"82","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-09","0.83","0.0","0.0",,"81","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-10","0.00","0.0","0.0",,"77","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-11","0.00","0.0","0.0",,"74","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-12","0.05","0.0","0.0",,"72","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-13","0.00","0.0","0.0",,"85","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-14","0.00","0.0","0.0",,"81","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-15","0.00","0.0","0.0",,"83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-16","0.32","0.0","0.0",,"71","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-17","0.00","0.0","0.0",,"88","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-18","0.00","0.0","0.0",,"75","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-19","0.00","0.0","0.0",,"73","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-20","0.00","0.0","0.0",,"78","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-21","0.06","0.0","0.0",,"80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-22","0.02","0.0","0.0",,"67","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-23","0.08","0.0","0.0",,"74","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-24","0.00","0.0","0.0",,"81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-25","0.00","0.0","0.0",,"90","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-26","0.00","0.0","0.0",,"89","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-27","0.29","0.0","0.0",,"77","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-28","0.00","0.0","0.0",,"79","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-29","0.00","0.0","0.0",,"84","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-30","0.00","0.0","0.0",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-01","0.00","0.0","0.0",,"91","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-02","0.00","0.0","0.0",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-03","0.00","0.0","0.0",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-04","0.00","0.0","0.0",,"85","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-05","0.09","0.0","0.0",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-06","0.00","0.0","0.0",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-07","0.00","0.0","0.0",,"84","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-08","0.24","0.0","0.0",,"83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-09","0.00","0.0","0.0",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-10","0.00","0.0","0.0",,"83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-11","0.00","0.0","0.0",,"85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-12","0.00","0.0","0.0",,"90","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-13","0.00","0.0","0.0",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-14","0.00","0.0","0.0",,"90","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-15","0.00","0.0","0.0",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-16","1.11","0.0","0.0",,"85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-17","0.00","0.0","0.0",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-18","1.85","0.0","0.0",,"81","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-19","0.00","0.0","0.0",,"90","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-20","0.00","0.0","0.0",,"95","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-21","0.16","0.0","0.0",,"92","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-22","0.00","0.0","0.0",,"94","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-23","0.00","0.0","0.0",,"95","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-24","0.00","0.0","0.0",,"95","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-25","0.98","0.0","0.0",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-26","0.00","0.0","0.0",,"81","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-27","0.00","0.0","0.0",,"85","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-28","0.02","0.0","0.0",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-29","0.10","0.0","0.0",,"85","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-30","0.00","0.0","0.0",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-31","0.00","0.0","0.0",,"86","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-08-01","0.48","0.0","0.0",,"77","68"
